nome_cliente_13;codice_articolo_13;articolo_colore_13;unita_di_misura_13;quantita_13;imponibile_13
CIOCCA SPA;PF0008060/30X661000;60/3 ELAS RIT PA 66 - MORO 81;KG;17,1199994087219;186,61
CIOCCA SPA;PF0008060/30X661001;60/3 ELAS RIT PA 66 - NERO 20;KG;102,019999742508;1112,04
CIOCCA SPA;PF0008060/30X661002;60/3 ELAS RIT PA 66 - BLU NOTTE 85;KG;49,0000004768372;534,1
CIOCCA SPA;PF0008060/30X661003;60/3 ELAS RIT PA 66 - GRIGIO TOPO 88;KG;15,3099999427795;166,88
CIOCCA SPA;PF0008060/30X661004;60/3 ELAS RIT PA 66 - ANTRACITE 89;KG;18,4400000572205;201
CIOCCA SPA;PF0008060/30X661007;60/3 ELAS RIT PA 66 - BLU NAVY 77;KG;14,1999998092651;154,78
CIOCCA SPA;PF0008060/30X661009;60/3 ELAS RIT PA 66 - ARGENTO 36;KG;13,9199995994568;151,73
CIOCCA SPA;PF0008060/30X661024;60/3 ELAS RIT PA 66 - BIANCO 02;KG;93,9899995326996;1024,49
CIOCCA SPA;PF000844/340XTC0001;44/34/2 ELAS RIT TACTEL - GREGGIO;KG;48,0099999904633;528,11
CIOCCA SPA;PF000844/340XTC1009;44/34/2 ELAS RIT TACTEL - ARGENTO 36;KG;14,6300001144409;216,52
CIOCCA SPA;PF000844/340XTC1010;44/34/2 ELAS RIT TACTEL - NERO 20;KG;174,170000553131;2577,71
CIOCCA SPA;PF000844/340XTC1011;44/34/2 ELAS RIT TACTEL - BLU NOTTE 85;KG;162,589999079704;2406,33
CIOCCA SPA;PF000844/340XTC1012;44/34/2 ELAS RIT TACTEL - ANTRACITE 89;KG;87,909999370575;1301,07
CIOCCA SPA;PF000844/340XTC1015;44/34/2 ELAS RIT TACTEL - CORDA 06;KG;14,2199996709824;210,46
CALZIFICIO DE PIO di Chiaruttini & C. Snc.;;;;;
CALZIFICIO DE PIO di Chiaruttini & C. Snc.;PF0009070/10X660001;70/1 ELAS RIT PA 66 - GREGGIO;KG;1;50
CALZIFICIO DE PIO di Chiaruttini & C. Snc.;PF0009070/20X660001;70/2 ELAS RIT PA 66 - GREGGIO;KG;1;50
DOLCI CALZE 2 SRL;;;;;
DOLCI CALZE 2 SRL;PF0010060/20X661001;60/2 ELAS RIT PA 66 - NERO;KG;182,840000629425;1938,1
DOLCI CALZE 2 SRL;PF0010060/20X661002;60/2 ELAS RIT PA 66 - MORO;KG;58,8200000524521;623,49
DOLCI CALZE 2 SRL;PF0010060/20X661003;60/2 ELAS RIT PA 66 - ECRU';KG;58,8899998664856;624,25
DOLCI CALZE 2 SRL;PF0010060/20X661005;60/2 ELAS RIT PA 66 - BORDO';KG;60,6300005912781;642,66
DOLCI CALZE 2 SRL;PF0010060/20X661006;60/2 ELAS RIT PA 66 - FUME';KG;155,259998559952;1645,76
DOLCI CALZE 2 SRL;PF0010060/20X661007;60/2 ELAS RIT PA 66 - BLEU 29;KG;31;328,61
DOLCI CALZE 2 SRL;PF0010060/20X661012;60/2 ELAS RIT PA 66 - MARRONE SPENTO;KG;28,5200002193451;302,31
DOLCI CALZE 2 SRL;PF0010060/20X661015;60/2 ELAS RIT PA 66 - RUBINO;KG;30,3399996757507;321,6
DOLCI CALZE 2 SRL;PF0010060/20X661019;60/2 ELAS RIT PA 66 - ARGENTO;KG;29,4300003051758;311,96
DUBLO SRL;;;;;
DUBLO SRL;PF001167/200K661000;67/20 LISCIO VOILE RIT 450 GIRI PA 66 - MARRONE 090;KG;35,5499997138977;412,38
DUBLO SRL;PF001167/200K661001;67/20 LISCIO VOILE RIT 450 GIRI PA 66 - BLEU 051;KG;350,609999299049;4067,06
DUBLO SRL;PF001167/200K661002;67/20 LISCIO VOILE RIT 450 GIRI PA 66 - NERO 002;KG;276,500000715256;3207,39
DUBLO SRL;PF001167/200K661003;67/20 LISCIO VOILE RIT 450 GIRI PA 66 - ANTRACITE 082;KG;181,69999986887;2107,72
DUBLO SRL;PF001167/200K661005;67/20 LISCIO VOILE RIT 450 GIRI PA 66 - GRIGIO MEDIO 084;KG;78,8600001335144;914,78
FACI di Falzoni Luigi & C. SNC;;;;;
FACI di Falzoni Luigi & C. SNC;PF0026020/10A661010;20/1 ELAS APE PA 66 - BIANCO;KG;19,1000003814697;477,5
FACI di Falzoni Luigi & C. SNC;PF0026040/20X661007;40/2 ELAS RIT PA 66 - BIANCO LANA SCURO;KG;39,7900009155273;517,27
FACI di Falzoni Luigi & C. SNC;PF0026LUC700XP61000;70 LUCIDO RIT PA 6 - CANDIDO;KG;199,350000858307;2960,34
FACI di Falzoni Luigi & C. SNC;PF0026LUC700XP61008;70 LUCIDO RIT PA 6 - NERO;KG;204,379997730255;3035,05
GEMTEX SRL;;;;;
GEMTEX SRL;PF0028070/20XP61004;70/2 ELAS RIT PA 6 - GRIGIO SCURO 27;KG;63,7999992370605;529,55
GEMTEX SRL;PF0028070/20XP61008;70/2 ELAS RIT PA 6 - ROSSO N.32;KG;247,420004367828;2053,6
GEMTEX SRL;PF0028070/20XP61009;70/2 ELAS RIT PA 6 - BLU SCURO N. 94;KG;161,550000190735;1340,9
GEMTEX SRL;PF0028070/20XP61010;70/2 ELAS RIT PA 6 - BLUETTE 293;KG;78,1599998474121;648,73
GEMTEX SRL;PF0028070/20XP61011;70/2 ELAS RIT PA 6 - AZZURRO 627;KG;192,60000038147;1598,6
GEMTEX SRL;PF0028070/20XP61012;70/2 ELAS RIT PA 6 - VERDE 144 OLIVA NERA;KG;33,7599997520447;280,2
GEMTEX SRL;PF0028070/20XP61013;70/2 ELAS RIT PA 6 - VERDE 146 MUSTARD;KG;30,3100006580353;251,58
GEMTEX SRL;PF0028070/20XP61014;70/2 ELAS RIT PA 6 - BLU 147 URAGANO;KG;29,0500001907349;241,12
GEMTEX SRL;PF0028070/20XP61015;70/2 ELAS RIT PA 6 - ROSSO 145 GRANATA;KG;28,5499997138977;236,97
GEMTEX SRL;PF0028070/20XP61017;70/2 ELAS RIT PA 6 - CANDIDO;KG;305,450002193451;2535,27
GEMTEX SRL;PF0028070/20XP61018;70/2 ELAS RIT PA 6 - NERO A CAMPIONE;KG;106,209999084473;881,54
GEMTEX SRL;PF0028070/20XP61019;70/2 ELAS RIT PA 6 - GRIGIO 149;KG;166,699999809265;1383,6
GEMTEX SRL;PF0028070/20XP61020;70/2 ELAS RIT PA 6 - BLU 148;KG;176,409999132156;1464,2
GEMTEX SRL;PF002870/160IP61016;78/2 MELANGE INTERLACCIATO PA 6 - GRIGIO MELANGE CHIARO 8545;KG;37,5899993181229;357,11
GEMTEX SRL;PR00280001;;;0;31,89
GLORIA MED SPA;;;KG;92,3899993896484;-983,95
GLORIA MED SPA;;;;;
GLORIA MED SPA;PF0029020/20X661000;20/2 ELAS RIT PA 66 - BEIGE 36;KG;458,739999890327;8830,76
GLORIA MED SPA;PF0029030/10A660001;30/1 ELAS APE PA 66 - GREGGIO;KG;8,5;48,45
GLORIA MED SPA;PF0029030/10X660001;30/1 ELAS RIT PA 66 - GREGGIO;KG;26,6500000953674;151,91
GLORIA MED SPA;PF0029030/10X661000;30/1 ELAS RIT PA 66 - BEIGE 36;KG;33,2899994850159;670,8
GLORIA MED SPA;PF0029030/20X661000;30/2 ELAS RIT PA 66 - BEIGE 36;KG;37,4000000953674;604,01
GLORIA MED SPA;PF0029033200A661000;33/20/1 ELAS APE FLEXY PA 66 - BEIGE 36;KG;61,3699994087219;800,88
GLORIA MED SPA;PF0029033200A661014;33/20/1 ELAS APE FLEXY PA 66 - NERO 60;KG;21,1700003147125;254,04
GLORIA MED SPA;PF0029040/20X661000;40/2 ELAS RIT PA 66 - BEIGE 36;KG;236,150000572205;3294,29
GLORIA MED SPA;PF0029040/20X661004;40/2 ELAS RIT PA 66 - GREGGIO TINTO;KG;38,1099996566772;531,63
GLORIA MED SPA;PF0029060/20X661001;60/2 ELAS RIT PA 66 - BEIGE 36;KG;592,45000064373;6309,63
GLORIA MED SPA;PF0029070/10X661000;70/1 ELAS RIT PA 66 - BEIGE 36;KG;944,859997749329;10526,21
GLORIA MED SPA;PF0029070/10X661014;70/1 ELAS RIT PA 66 - NERO 60;KG;45,649998664856;509,01
GLORIA MED SPA;PF0029070/20X661001;70/2 ELAS RIT PA 66 - BEIGE 36;KG;1334,82999968529;13399,4
GLORIA MED SPA;PF0029070/20X661003;70/2 ELAS RIT PA 66 - BEIGE 060;KG;38,4500002861023;386,42
GLORIA MED SPA;PF0029070/20X661004;70/2 ELAS RIT PA 66 - GREGGIO TINTO;KG;36,5700006484985;367,53
GLORIA MED SPA;PF0029070/20X661005;70/2 ELAS RIT PA 66 - CANDIDO;KG;11,3199996948242;112,63
GLORIA MED SPA;PF0029100/20X661001;100/2 ELAS RIT PA 66 - BEIGE 36;KG;877,050001740456;8675,02
GLORIA MED SPA;PF0029333410A660001;33/34/1 APE FLEXY PA 66 - ;KG;153,2200050354;1210,45
GLORIA MED SPA;PF0029443410X661000;44/34/1 ELAS RIT PA 66 - BEIGE 36;KG;65,7300002574921;1321,18
MICO SPORT SPA;;;KG;38,4000015258789;-480
MICO SPORT SPA;;;;;
MICO SPORT SPA;PF0034040/20X660001;40/2 ELAS RIT PA 66 - GREGGIO;KG;40,6399991512299;540,52
MICO SPORT SPA;PF0034040/20X661032;40/2 ELAS RIT PA 66 - GRIGIO 431/C;KG;36,3800001144409;483,86
MICO SPORT SPA;PF0034040/20X661033;40/2 ELAS RIT PA 66 - VERDE ARMY;KG;41,3599996566772;550,09
MICO SPORT SPA;PF0034040/20X661044;40/2 ELAS RIT PA 66 - GIALLO FLUO;KG;22,8199996948242;303,51
MICO SPORT SPA;PF0034040/20X661085;40/2 ELAS RIT PA 66 - DANUBIO 14;KG;20,460000038147;272,12
MICO SPORT SPA;PF0034040/20X661086;40/2 ELAS RIT PA 66 - MILITARE 14;KG;16,400000333786;218,12
MICO SPORT SPA;PF0034040/20X661087;40/2 ELAS RIT PA 66 - FRESIA 14;KG;19,9300003051758;265,07
MICO SPORT SPA;PF0034040/20X661088;40/2 ELAS RIT PA 66 - GINGER 14;KG;18,5399994850159;246,58
MICO SPORT SPA;PF0034070/20X661004;70/2 ELAS RIT PA 66 - GRAFITE 9240;KG;81,1300001144409;786,97
MICO SPORT SPA;PF0034070/20X661006;70/2 ELAS RIT PA 66 - FUMO 107;KG;42,6400001049042;413,62
MICO SPORT SPA;PF0034070/20X661010;70/2 ELAS RIT PA 66 - ROSSO 003;KG;41,2700004577637;400,32
MICO SPORT SPA;PF0034070/20X661015;70/2 ELAS RIT PA 66 - GRIGIO M;KG;400,72000014782;3887,01
MICO SPORT SPA;PF0034070/20X661016;70/2 ELAS RIT PA 66 - BLU UNIVERSO;KG;41,0500001907349;398,19
MICO SPORT SPA;PF0034070/20X661020;70/2 ELAS RIT PA 66 - GRIGIO PELTRO;KG;247,000000596046;2395,89
MICO SPORT SPA;PF0034070/20X661025;70/2 ELAS RIT PA 66 - GRIGIO MEDIO 7717;KG;374,589998245239;3633,56
MICO SPORT SPA;PF0034070/20X661027;70/2 ELAS RIT PA 66 - PAVONE 071;KG;40,1200008392334;389,16
MICO SPORT SPA;PF0034070/20X661030;70/2 ELAS RIT PA 66 - VERDE CIPRESSO 06;KG;79,6199989318848;772,32
MICO SPORT SPA;PF0034070/20X661033;70/2 ELAS RIT PA 66 - VERDE ARMY;KG;86,9699993133545;843,63
MICO SPORT SPA;PF0034070/20X661044;70/2 ELAS RIT PA 66 - GIALLO FLUO;KG;58,9499998092651;571,82
MICO SPORT SPA;PF0034070/20X661055;70/2 ELAS RIT PA 66 - ROSSO GO;KG;39,6899995803833;385
MICO SPORT SPA;PF0034070/20X661079;70/2 ELAS RIT PA 66 - CILIEGIA 13;KG;42,3099999427795;410,41
MICO SPORT SPA;PF0034070/20X661080;70/2 ELAS RIT PA 66 - ALLUMINIO 13;KG;41,8999996185303;406,44
MICO SPORT SPA;PF0034070/20X661081;70/2 ELAS RIT PA 66 - GARDENIA 13;KG;40,6899995803833;394,69
MICO SPORT SPA;PF0034070/20X661082;70/2 ELAS RIT PA 66 - GHIACCIAIO 13;KG;81,070001244545;786,38
MICO SPORT SPA;PF0034070/20X661085;70/2 ELAS RIT PA 66 - DANUBIO 14;KG;19,7199997901917;191,28
MICO SPORT SPA;PF0034070/20X661086;70/2 ELAS RIT PA 66 - MILITARE 14;KG;20,3699998855591;197,59
MICO SPORT SPA;PF0034070/20X661087;70/2 ELAS RIT PA 66 - FRESIA 14;KG;20,4299998283386;198,18
MICO SPORT SPA;PF0034070/20X661088;70/2 ELAS RIT PA 66 - GINGER 14;KG;20,0499997138977;194,49
MICO SPORT SPA;PF0034100/20X661004;100/2 ELAS RIT PA 66 - GRAFITE 9240;KG;88,4000005722046;884
MICO SPORT SPA;PF0034100/20X661005;100/2 ELAS RIT PA 66 - ACIDO 2662;KG;44,1000003814697;441
MICO SPORT SPA;PF0034100/20X661010;100/2 ELAS RIT PA 66 - ROSSO 003;KG;321,090000987053;3210,9
MICO SPORT SPA;PF0034100/20X661011;100/2 ELAS RIT PA 66 - GRIGIO 2360;KG;76,620001077652;766,2
MICO SPORT SPA;PF0034100/20X661015;100/2 ELAS RIT PA 66 - GRIGIO M;KG;39,75;397,5
MICO SPORT SPA;PF0034100/20X661022;100/2 ELAS RIT PA 66 - GRIGIO CAMP;KG;157,759999513626;1577,6
MICO SPORT SPA;PF0034100/20X661025;100/2 ELAS RIT PA 66 - GRIGIO MEDIO 7717;KG;39,710000038147;397,1
MICO SPORT SPA;PF0034100/20X661026;100/2 ELAS RIT PA 66 - ROSSO 2605;KG;44,0999994277954;441
MICO SPORT SPA;PF0034100/20X661027;100/2 ELAS RIT PA 66 - PAVONE 071;KG;40,6700000762939;406,7
MICO SPORT SPA;PF0034100/20X661032;100/2 ELAS RIT PA 66 - GRIGIO 431/C;KG;452,820001721382;4528,2
MICO SPORT SPA;PF0034100/20X661044;100/2 ELAS RIT PA 66 - GIALLO FLUO;KG;119,450000762939;1194,5
MICO SPORT SPA;PF0034100/20X661047;100/2 ELAS RIT PA 66 - ARANCIO 10;KG;38,8899993896484;388,9
MICO SPORT SPA;PF0034100/20X661062;100/2 ELAS RIT PA 66 - VERDE CIPRESSO;KG;40,6099996566772;406,1
MICO SPORT SPA;PF0034100/20X661074;100/2 ELAS RIT PA 66 - VERDE FLUO;KG;82,1899995803833;821,9
MICO SPORT SPA;PF0034100/20X661084;100/2 ELAS RIT PA 66 - ARANCIO FLUO;KG;43,3799996376038;433,8
MICO SPORT SPA;PF0034100/20X661089;100/2 ELAS RIT PA 66 - FUXIA 3186;KG;31,5900000333786;315,9
MICO SPORT SPA;PF0034137010A661034;LYCRA+PA66 (13+ 078 TINTO) 83 DTX - AZZURRO 05;KG;41,4700002670288;763,06
MICO SPORT SPA;PF0034224410A661074;LYCRA+PA66 (22+044 TINTO) 51 DTX  - VERDE FLUO;KG;22,549999833107;450,09
MICO SPORT SPA;PF0034224410A661081;LYCRA+PA66 (22+044 TINTO) 51 DTX - GARDENIA 13;KG;7,70000004768372;153,69
MICO SPORT SPA;PF0034224410A661087;LYCRA+PA66 (22+044 TINTO) 51 DTX  - FRESIA 14;KG;8,3199999332428;166,06
MICO SPORT SPA;PF0034224410A661088;LYCRA+PA66 (22+044 TINTO) 51 DTX - GINGER 14;KG;17,0899994373322;341,12
MICO SPORT SPA;PF0034227010A661033;LYCRA+PA66 (22+ 078 TINTO) 85 DTX - VERDE ARMY;KG;43,8199996948242;764,22
MICO SPORT SPA;PF0034227010A661078;LYCRA+PA66 (22+ 078 TINTO) 85 DTX  - CORAL 13;KG;6,42999982833862;112,14
MICO SPORT SPA;PF0034227010A661080;LYCRA+PA66 (22+ 078 TINTO) 85 DTX  - ALLUMINIO 13;KG;54,5800002813339;951,89
MICO SPORT SPA;PF0034227010A661081;LYCRA+PA66 (22+ 078 TINTO) 85 DTX  - GARDENIA 13;KG;50,3800001144409;878,62
MICO SPORT SPA;PF0034227010A661085;LYCRA+PA66 (22+ 078 TINTO) 85 DTX - DANUBIO 14;KG;22,7500002384186;396,75
MICO SPORT SPA;PF0034227010A661086;LYCRA+PA66 (22+ 078 TINTO) 85 DTX - MILITARE 14;KG;22,08999979496;385,25
MICO SPORT SPA;PF0034227010A661087;LYCRA+PA66 (22+ 078 TINTO) 85 DTX - FRESIA 14;KG;20,1200001239777;350,9
MICO SPORT SPA;PF0034227010A661088;LYCRA+PA66 (22+ 078 TINTO) 85 DTX - GINGER 14;KG;21,1900000572205;369,55
MICO SPORT SPA;PF0034784610XTC1001;78/46/1 ELAS RIT TACTEL - NERO;KG;173,920000076294;2313,13
MICO SPORT SPA;PF0034784610XTC1014;78/46/1 ELAS RIT TACTEL - BLU NOTTE 4;KG;38,1999998092651;508,07
MICO SPORT SPA;PF0034784610XTC1021;78/46/1 ELAS RIT TACTEL - ANTRACITE 4;KG;39,5099997520447;525,48
MICO SPORT SPA;PF0034784610XTC1028;78/46/1 ELAS RIT TACTEL - CANDIDO;KG;35,6999983787537;474,81
MICO SPORT SPA;PF0034784620XTC1012;78/46/2 ELAS RIT TACTEL - ARGENTO 4;KG;120,10999917984;1501,4
MICO SPORT SPA;PF0034784620XTC1021;78/46/2 ELAS RIT TACTEL - ANTRACITE 4;KG;118,699999332428;1483,79
MICO SPORT SPA;PF0034784620XTC1028;78/46/2 ELAS RIT TACTEL - CANDIDO;KG;40,9799995422363;512,26
MICO SPORT SPA;PF0034784620XTC1029;78/46/2 ELAS RIT TACTEL - GRIGIO 431/C;KG;134,579998970032;1682,27
MICO SPORT SPA;PF0034784620XTC1043;78/46/2 ELAS RIT TACTEL - GRIGIO 71;KG;38,9300003051758;486,64
MICO SPORT SPA;PF0034784620XTC1083;78/46/2 ELAS RIT TACTEL - FUMO 107;KG;38,2100009918213;477,64
MICO SPORT SPA;PF0034786820X661017;78/68/2  RIT PA 66 - CANDIDO;KG;41,7199993133545;598,68
NEMAR SPA;;;KG;195,320003986359;-2178,59
NEMAR SPA;;;G;16,7000007629395;-207,08
NEMAR SPA;;;;;
NEMAR SPA;PF0035070/20XP61023;70/2 ELAS RIT PA 6 - MIRTILLO E86;KG;429,620001792908;3565,84
NEMAR SPA;PF0035070/20XP61024;70/2 ELAS RIT PA 6 - NERO E3;KG;805,820001602173;6688,34
NEMAR SPA;PF0035070/20XP61025;70/2 ELAS RIT PA 6 - E1 BIANCO;KG;247,870001077652;2057,31
NEMAR SPA;PF0035070/20XP61026;70/2 ELAS RIT PA 6 - ELETTRICO E 19;KG;30,8200006484985;255,81
NEMAR SPA;PF0035070/20XP61027;70/2 ELAS RIT PA 6 - PIOMBO E 8;KG;30,6800003051758;254,65
NEMAR SPA;PF0035070/20XP61028;70/2 ELAS RIT PA 6 - ACCIAIO E63;KG;59,3600001335144;492,69
NEMAR SPA;PF0035070/20XP61029;70/2 ELAS RIT PA 6 - TURCHESE E 18;KG;155,009999513626;1286,6
NEMAR SPA;PF0035070/20XP61030;70/2 ELAS RIT PA 6 - NAVY E 12;KG;20,0099992752075;166,08
NEMAR SPA;PF0035070/20XP61031;70/2 ELAS RIT PA 6 - E 53 CICLAMINO;KG;15,1499996185303;125,75
NEMAR SPA;PF0035070/20XP61032;70/2 ELAS RIT PA 6 - PIRITE E 62;KG;13,4099998474121;111,3
NEMAR SPA;PF0035070/20XP61033;70/2 ELAS RIT PA 6 - ARANCIO FLUO E 100;KG;29,1300010681152;241,78
NEMAR SPA;PF0035070/20XP61034;70/2 ELAS RIT PA 6 - ANICE E 46;KG;21,8799998760223;181,61
NEMAR SPA;PF0035070/40X661024;70/4 ELAS RIT PA 66 - NERO E3;KG;76,3200013637543;679,25
NEMAR SPA;PF0035784620XTC1000;78/46/2 ELAS RIT TACTEL - NERO STL;KG;1475,14000296593;18291,8
NEMAR SPA;PF0035784620XTC1004;78/46/2 ELAS RIT TACTEL - BIANCO;KG;180,760000944138;2241,43
NEMAR SPA;PF0035784620XTC1005;78/46/2 ELAS RIT TACTEL - GRIGIO STL;KG;554,249998569489;6872,7
NEMAR SPA;PF0035784620XTC1006;78/46/2 ELAS RIT TACTEL - CIPRIA E88;KG;63,4799995422363;787,15
NEMAR SPA;PF0035784620XTC1007;78/46/2 ELAS RIT TACTEL - AZUL 2125;KG;51,5099990367889;638,72
NEMAR SPA;PF0035784620XTC1008;78/46/2 ELAS RIT TACTEL - FUXIA PITTI;KG;439,389998197556;5448,46
NEMAR SPA;PF0035784620XTC1020;78/46/2 ELAS RIT TACTEL - VIOLA 19-3438;KG;79,0600004196167;980,35
NEMAR SPA;PF0035784620XTC1021;78/46/2 ELAS RIT TACTEL - ADRIA E 95;KG;92,8000013828278;1150,72
NEMAR SPA;PF0035784620XTC1022;78/46/2 ELAS RIT TACTEL - RV367 - FRAGOLA STL;KG;81,9999985694885;1016,81
NEMAR SPA;PR00350006;;;0;14,57
NASTRIFICIO ZINGONIA SRL;;;KG;117,46000123024;-6556,33
NASTRIFICIO ZINGONIA SRL;;;;;
NASTRIFICIO ZINGONIA SRL;PF00360156T0X661035;156/1 TACTEL RIT PA 66 - ARGENTO;KG;903,980002164841;12204
NASTRIFICIO ZINGONIA SRL;PF00360156T0X661036;156/1 TACTEL RIT PA 66 - ORO;KG;92,5799999237061;1249,86
NASTRIFICIO ZINGONIA SRL;PF0036040/20X661001;40/2 ELAS RIT PA 66 - CANDIDO;KG;89,0700016021729;979,77
NASTRIFICIO ZINGONIA SRL;PF0036040/20X661004;40/2 ELAS RIT PA 66 - NERO;KG;195,559999465942;2151,16
NASTRIFICIO ZINGONIA SRL;PF0036040/20X661098;40/2 ELAS RIT PA 66 - GRIGIO SCURO;KG;106,71999835968;1173,92
NASTRIFICIO ZINGONIA SRL;PF0036040/20X661105;40/2 ELAS RIT PA 66 - BLU 193928;KG;38,6999998092651;425,7
NASTRIFICIO ZINGONIA SRL;PF0036070/20X660001;70/2 ELAS RIT PA 66 - GREGGIO;KG;518,359996318817;3162,02
NASTRIFICIO ZINGONIA SRL;PF0036070/20X661000;70/2 ELAS RIT PA 66 - BLEU STEINER;KG;1613,62999784946;13877,21
NASTRIFICIO ZINGONIA SRL;PF0036070/20X661001;70/2 ELAS RIT PA 66 - CANDIDO;KG;14068,5000065267;120272,91
NASTRIFICIO ZINGONIA SRL;PF0036070/20X661002;70/2 ELAS RIT PA 66 - BLU RANGER;KG;392,339998722076;3374,12
NASTRIFICIO ZINGONIA SRL;PF0036070/20X661004;70/2 ELAS RIT PA 66 - NERO;KG;10413,0700151324;89552,59
NASTRIFICIO ZINGONIA SRL;PF0036070/20X661005;70/2 ELAS RIT PA 66 - GRIGIO MEDIO;KG;277,949998855591;2390,4
NASTRIFICIO ZINGONIA SRL;PF0036070/20X661006;70/2 ELAS RIT PA 66 - ROSSO BRIKO;KG;400,049997806549;3440,43
NASTRIFICIO ZINGONIA SRL;PF0036070/20X661007;70/2 ELAS RIT PA 66 - PISTACCHIO;KG;208,300000190735;1791,39
NASTRIFICIO ZINGONIA SRL;PF0036070/20X661008;70/2 ELAS RIT PA 66 - FUXIA 5;KG;213,190001964569;1833,42
NASTRIFICIO ZINGONIA SRL;PF0036070/20X661015;70/2 ELAS RIT PA 66 - GRIGIO SCURO BRIKO;KG;1229,9800003767;10577,86
NASTRIFICIO ZINGONIA SRL;PF0036070/20X661016;70/2 ELAS RIT PA 66 - ROYAL;KG;405,569998204708;3487,9
