nome_cliente_21;codice_articolo_21;articolo_colore_21;unita_di_misura_21;quantita_21;imponibile_21
CIOCCA SPA;PF000844/340XTC1011;44/34/2 ELAS RIT TACTEL - BLU NOTTE 85;KG;80,9500007629395;1250,68
CIOCCA SPA;PF000844/340XTC1012;44/34/2 ELAS RIT TACTEL - ANTRACITE 89;KG;34,4400005340576;532,1
CIOCCA SPA;PF000844/340XTC1015;44/34/2 ELAS RIT TACTEL - CORDA 06;KG;34,3299999237061;523,54
CIOCCA SPA;PF000844/340XTC1037;44/34/2 ELAS RIT TACTEL - GREGGIO;KG;67,5300002098083;808,74
DUBLO SRL;;;NR;;520
DUBLO SRL;;;;;
DUBLO SRL;PF001167/200K661000;67/20 LISCIO VOILE RIT 450 GIRI PA 66 - MARRONE 090;KG;89,4700002670288;1333,1
DUBLO SRL;PF001167/200K661001;67/20 LISCIO VOILE RIT 450 GIRI PA 66 - BLEU 051;KG;643,539998888969;9911,08
DUBLO SRL;PF001167/200K661002;67/20 LISCIO VOILE RIT 450 GIRI PA 66 - NERO 002;KG;750,250001907349;10878,75
DUBLO SRL;PF001167/200K661003;67/20 LISCIO VOILE RIT 450 GIRI PA 66 - ANTRACITE 082;KG;245,010001182556;3615,01
DUBLO SRL;PF001167/200K661009;67/20 LISCIO VOILE RIT 450 GIRI PA 66 - BLU CHIARO 056;KG;92,5900001525879;1379,61
DUBLO SRL;PF001167/200K661016;67/20 LISCIO VOILE RIT 450 GIRI PA 66 - GREGGIO;KG;42,2599997520447;549,38
DUBLO SRL;PF001167/200K661018;67/20 LISCIO VOILE RIT 450 GIRI PA 66 - CELESTE 052;KG;34,559999704361;514,94
DUBLO SRL;PF001167/200K661019;67/20 LISCIO VOILE RIT 450 GIRI PA 66 - GIALLO 050;KG;19,5299997329712;291
DUBLO SRL;PF001167/200K661020;67/20 LISCIO VOILE RIT 450 GIRI PA 66 - ARANCIO 141;KG;41,8699994087219;623,87
DUBLO SRL;PF001167/200K661021;67/20 LISCIO VOILE RIT 450 GIRI PA 66 - VERDE MELA 038;KG;37,5100002288818;558,91
DUBLO SRL;PF001167/200K661022;67/20 LISCIO VOILE RIT 450 GIRI PA 66 - ROSSO CILIEGIA 025;KG;52,2200002670288;778,08
DUBLO SRL;PF001167/200K661024;67/20 LISCIO VOILE RIT 450 GIRI PA 66 - OCEANO 062;KG;36,7200002670288;547,12
DUBLO SRL;PF001167/200K661026;67/20 LISCIO VOILE RIT 450 GIRI PA 66 - GRIGIO MEDIO 084/2020;KG;42,0099997520447;625,96
DUBLO SRL;PF0011784620XEX1000;78/46/2 ELAS RIT FLEXI PA 66 - MARRONE 090;KG;34,6300001144409;554,08
DUBLO SRL;PF0011784620XEX1002;78/46/2 ELAS RIT FLEXI PA 66 - NERO 002;KG;37,8800001144409;606,08
DUBLO SRL;PF0011784620XEX1003;78/46/2 ELAS RIT FLEXI PA 66 - ANTRACITE 082;KG;34,789999961853;556,64
DUBLO SRL;PR00110010;;;0;871,29
DUBLO SRL;PR00110019;;;0;7,15
FACI di Falzoni Luigi & C. SNC;;;;;
FACI di Falzoni Luigi & C. SNC;PF0026040/20XFL1024;40/2 ELAS RIT FLEXY PA 6 - POUDRE 2014;KG;78,3099994659424;1006,29
FACI di Falzoni Luigi & C. SNC;PF0026LUC700XP61000;70 LUCIDO RIT PA 6 - CANDIDO;KG;383,34999871254;6065,87
FACI di Falzoni Luigi & C. SNC;PF0026LUC700XP61008;70 LUCIDO RIT PA 6 - NERO;KG;100,520000934601;1608,32
FACI di Falzoni Luigi & C. SNC;PR00260007;;;0;112,42
FILMAR SRL;;;;;
FILMAR SRL;PF0027070/10A661004;70/1 ELAS APE PA 66 - BLU;KG;3,20000004768372;32,64
FILMAR SRL;PF0027070/10A661005;70/1 ELAS APE PA 66 - ROSSO;KG;4,13000011444092;42,13
FILMAR SRL;PF0027070/10A661006;70/1 ELAS APE PA 66 - GRIGIO CHIARO;KG;3,20000004768372;32,64
FILMAR SRL;PF0027441660I661004;44+70/1 ELA INT. PA 66 - BLU;KG;20,4900006055832;358,58
FILMAR SRL;PF0027441660I661005;44+70/1 ELA INT. PA 66 - ROSSO;KG;19,3299998044968;338,28
FILMAR SRL;PF0027441660I661006;44+70/1 ELA INT. PA 66 - GRIGIO CHIARO;KG;20,4899997711182;358,58
FILMAR SRL;PR00270019;;;0;120,62
GEMTEX SRL;;;;;
GEMTEX SRL;PF0028070/20XP61008;70/2 ELAS RIT PA 6 - ROSSO N.32;KG;63,4399995803833;618,54
GEMTEX SRL;PF0028070/20XP61036;70/2 ELAS RIT PA 6 - GRIGIO CHIARO 18;KG;109,839998245239;1070,95
GEMTEX SRL;PF0028070/20XP61038;70/2 ELAS RIT PA 6 - GRIGIO MEDIO 26;KG;114,500000953674;1116,38
GEMTEX SRL;PF0028070/20XP61075;70/2 ELAS RIT PA 6 - BLU PANTONE 534 C;KG;54,2900011539459;529,33
GEMTEX SRL;PF0028070/20XP61077;70/2 ELAS RIT PA 6 - AZZURRO PANTONE 2204 C;KG;52,8300004005432;515,1
GEMTEX SRL;PF0028701TT0I661081;78/2 MELANGE INTERLACCIATO PA 6 - GRIGIO MEL. 7640;KG;61,0999984741211;794,3
GEMTEX SRL;PF0028701TT0I661083;78/2 MELANGE INTERL PA 66 - BLU/AZZURRO MEL;KG;68,7400016784668;921,13
INTERKNIT SRL;;;KG;18,2900009155273;-171,93
INTERKNIT SRL;;;NR;;63
INTERKNIT SRL;;;;0;0
INTERKNIT SRL;PF0032070/10AEX1052;70/1 EL AP FLEXI PA 66 - 37362 GRIGIO CHIARO G396;KG;27,1000003814697;281,84
INTERKNIT SRL;PF0032070/10AEX1108;70/1 EL AP FLEXI PA 66 - 36943 WHISKY M037;KG;37,0799999237061;400,46
INTERKNIT SRL;PF0032070/20XFL1038;70/2 ELAS RIT FLEXY PA 6 - 37243 FATHOM;KG;34,4800004959106;324,11
INTERKNIT SRL;PF0032070/20XFL1058;70/2 ELAS RIT FLEXY PA 6 - 37221 ARANCIO A083 TANGERINE TANGO;KG;39,5600004196167;387,69
INTERKNIT SRL;PF0032070/20XFL1091;70/2 ELAS RIT FLEXY PA 6 - 37047 ABYSS;KG;35,3300001621246;332,1
INTERKNIT SRL;PF0032070/30XFL1019;70/3 ELAS RIT FLEXY PA 6 - 36934 ARANCIO FLUO;KG;98,0899991989136;961,27
INTERKNIT SRL;PF0032070/30XFL1022;70/3 ELAS RIT FLEXY PA 6 - 37014 SCARLATTO NEON;KG;49,4799995422363;484,89
INTERKNIT SRL;PF0032070/30XFL1039;70/3 ELAS RIT FLEXY PA 6 - 36983 PRUGNA 8158 P104;KG;80,4199995994568;755,95
INTERKNIT SRL;PF0032070/30XFL1040;70/3 ELAS RIT FLEXY PA 6 - 37771 SULPHUR SPRING G029;KG;32,5000002384186;305,5
INTERKNIT SRL;PF0032070/30XFL1046;70/3 ELAS RIT FLEXY PA 6 - 37783 VERDE BAIA V112;KG;44,1399998664856;432,57
INTERKNIT SRL;PF0032070/30XFL1053;70/3 ELAS RIT FLEXY PA 6 - 37714 LILLA SILK V012;KG;39,7100002765656;389,15
INTERKNIT SRL;PF0032070/30XFL1064;70/3 ELAS RIT FLEXY PA 6 - 37597 FATHOM J011;KG;33,4199998378754;314,15
INTERKNIT SRL;PF0032070/30XFL1065;70/3 ELAS RIT FLEXY PA 6 - 36854 DIVA PINK FLUO;KG;73,2700004577637;688,73
INTERKNIT SRL;PF0032070/30XFL1073;70/3 ELAS RIT FLEXY PA 6 - 37572 SPORT ORANGE FLUO A082;KG;44,5100002288818;418,4
INTERKNIT SRL;PF0032070/30XFL1076;70/3 ELAS RIT FLEXY PA 6 - 37858 OLIVA KONA V140;KG;37,6099996566772;353,53
INTERKNIT SRL;PF0032070/30XFL1090;70/3 ELAS RIT FLEXY PA 6 - 37568 ROSA CARNE S018;KG;43,5699996948242;409,56
INTERKNIT SRL;PF0032070/30XFL1103;70/3 ELAS RIT FLEXY PA 6 - 38194 WILF ROSE V073;KG;29,0499997138977;273,06
INTERKNIT SRL;PF0032070/30XFL1104;70/3 ELAS RIT FLEXY PA 6 - 36832 ROSSO R055;KG;43,0199999809265;404,4
INTERKNIT SRL;PF0032070/40XFL1105;70/4 ELAS RIT FLEXY PA 6 - 38336 SULPHUR SPRING G029;KG;92,7899990081787;890,79
INTERKNIT SRL;PF00320786A0I661106;78/68/2 AMNI SOUL ECO INT. PA 66 - 39260 GRIGIO ARGENTO G067;KG;35,4499995708466;705,45
INTERKNIT SRL;PF00320786A0I661107;78/68/2 AMNI SOUL ECO INT. PA 66 - 39261 NERO N023;KG;35,6500005722046;709,43
INTERKNIT SRL;PF0032786020LEX1087;78/60/2 QNOVA LEG.INTERL FLEXI GRS 60 PA 66 - 39002 GRS NERO N002;KG;386,470001935959;5577,28
INTERKNIT SRL;PF0032786020LEX1102;78/60/2 QNOVA LEG.INTERL FLEXI GRS 60 PA 66 - 39003 GRS BIANCO B001;KG;242,980000495911;3510,67
INTERKNIT SRL;PF0032786820IHE1095;78/68/2 ELAS INT FLEXY HEAT PA 66 - 37917 NERO;KG;58,129998922348;1278,86
INTERKNIT SRL;PR00320006;;;0;132,69
MICO SPORT SPA;;;KG;2591,48000144958;12671,72
MICO SPORT SPA;;;;0;0
MICO SPORT SPA;PF0034040/10A661006;40/1 ELAS APE PA 66 - FUMO 107;KG;21,0800000429153;252,96
MICO SPORT SPA;PF0034040/10A661020;40/1 ELAS APE PA 66 - GRIGIO PELTRO;KG;21,3299997448921;255,96
MICO SPORT SPA;PF0034040/10A661122;40/1 ELAS APE PA 66 - GRIGIO 1811;KG;4,8600001335144;59,78
MICO SPORT SPA;PF0034040/20XEX1004;40/2 ELAS RIT FLEXI PA 66 - GRAFITE 9240;KG;43,7200005054474;609,89
MICO SPORT SPA;PF0034040/20XEX1006;40/2 ELAS RIT FLEXI PA 66 - FUMO 107;KG;40,9599990844727;595,97
MICO SPORT SPA;PF0034040/20XEX1011;40/2 ELAS RIT FLEXI PA 66 - GRIGIO 2360;KG;45,0699994564056;621,91
MICO SPORT SPA;PF0034040/20XEX1015;40/2 ELAS RIT FLEXI PA 66 - GRIGIO M;KG;113,680000305176;1589,19
MICO SPORT SPA;PF0034040/20XEX1016;40/2 ELAS RIT FLEXI PA 66 - BLU UNIVERSO;KG;61,359999537468;855,97
MICO SPORT SPA;PF0034040/20XEX1020;40/2 ELAS RIT FLEXI PA 66 - GRIGIO PELTRO;KG;72,0000004768372;982,81
MICO SPORT SPA;PF0034040/20XEX1032;40/2 ELAS RIT FLEXI PA 66 - GRIGIO 431/C;KG;157,24000120163;2171,84
MICO SPORT SPA;PF0034040/20XEX1034;40/2 ELAS RIT FLEXI PA 66 - AZZURRO 05;KG;32,9200000762939;449,36
MICO SPORT SPA;PF0034040/20XEX1044;40/2 ELAS RIT FLEXI PA 66 - GIALLO FLUO;KG;166,269998788834;2346,02
MICO SPORT SPA;PF0034040/20XEX1081;40/2 ELAS RIT FLEXI PA 66 - GARDENIA 13;KG;48,1000008583069;674,42
MICO SPORT SPA;PF0034040/20XEX1090;40/2 ELAS RIT FLEXI PA 66 - TURCHESE 15;KG;35,1099996566772;497,35
MICO SPORT SPA;PF0034040/20XEX1107;40/2 ELAS RIT FLEXI PA 66 - BLUETTE 9086;KG;23,1099996566772;322,39
MICO SPORT SPA;PF0034040/20XEX1113;40/2 ELAS RIT FLEXI PA 66 - PRINCESS 18;KG;20,3299999237061;283,61
MICO SPORT SPA;PF0034070/20XEX1004;70/2 ELAS RIT FLEXI PA 66 - GRAFITE 9240;KG;42,2499990463257;437,45
MICO SPORT SPA;PF0034070/20XEX1006;70/2 ELAS RIT FLEXI PA 66 - FUMO 107;KG;121,720000267029;1299,28
MICO SPORT SPA;PF0034070/20XEX1015;70/2 ELAS RIT FLEXI PA 66 - GRIGIO M;KG;194,040002822876;2041,63
MICO SPORT SPA;PF0034070/20XEX1016;70/2 ELAS RIT FLEXI PA 66 - BLU UNIVERSO;KG;46,9100000858307;492,57
MICO SPORT SPA;PF0034070/20XEX1019;70/2 ELAS RIT FLEXI PA 66 - ARGENTO 4;KG;35,2300000190735;359,35
MICO SPORT SPA;PF0034070/20XEX1020;70/2 ELAS RIT FLEXI PA 66 - GRIGIO PELTRO;KG;165,289999961853;1723,31
MICO SPORT SPA;PF0034070/20XEX1033;70/2 ELAS RIT FLEXI PA 66 - VERDE ARMY;KG;159,6999989748;1692,67
MICO SPORT SPA;PF0034070/20XEX1034;70/2 ELAS RIT FLEXI PA 66 - AZZURRO 05;KG;111,610000371933;1171,92
MICO SPORT SPA;PF0034070/20XEX1044;70/2 ELAS RIT FLEXI PA 66 - GIALLO FLUO;KG;146,809998989105;1552,98
MICO SPORT SPA;PF0034070/20XEX1072;70/2 ELAS RIT FLEXI PA 66 - FUXIA FLUO;KG;20,8999996185303;219,45
MICO SPORT SPA;PF0034070/20XEX1081;70/2 ELAS RIT FLEXI PA 66 - GARDENIA 13;KG;150,690000534058;1604,44
MICO SPORT SPA;PF0034070/20XEX1082;70/2 ELAS RIT FLEXI PA 66 - GHIACCIAIO 13;KG;63,809999704361;683,05
MICO SPORT SPA;PF0034070/20XEX1090;70/2 ELAS RIT FLEXI PA 66 - TURCHESE 15;KG;44,0799999237061;470,46
MICO SPORT SPA;PF0034070/20XEX1091;70/2 ELAS RIT FLEXI PA 66 - VERDE 15;KG;75,0100002288818;791,14
MICO SPORT SPA;PF0034070/20XEX1093;70/2 ELAS RIT FLEXI PA 66 - FUXIA 15;KG;73,7400014400482;764,36
MICO SPORT SPA;PF0034070/20XEX1098;70/2 ELAS RIT FLEXI PA 66 - VIOLETTO 16;KG;45,1700000762939;460,74
MICO SPORT SPA;PF0034070/20XEX1107;70/2 ELAS RIT FLEXI PA 66 - BLUETTE 9086;KG;59,7299997806549;613,62
MICO SPORT SPA;PF0034070/20XEX1113;70/2 ELAS RIT FLEXI PA 66 - PRINCESS 18;KG;55,6700000762939;574,17
MICO SPORT SPA;PF0034100/20XEX1004;100/2 ELAS RIT FLEXI PA 66 - GRAFITE 9240;KG;184,379997730255;1975,37
MICO SPORT SPA;PF0034100/20XEX1010;100/2 ELAS RIT FLEXI PA 66 - ROSSO 003;KG;73,7499996423721;796,49
MICO SPORT SPA;PF0034100/20XEX1011;100/2 ELAS RIT FLEXI PA 66 - GRIGIO 2360;KG;139,210000991821;1507,73
MICO SPORT SPA;PF0034100/20XEX1015;100/2 ELAS RIT FLEXI PA 66 - GRIGIO M;KG;244,909999608994;2657,38
MICO SPORT SPA;PF0034100/20XEX1016;100/2 ELAS RIT FLEXI PA 66 - BLU UNIVERSO;KG;20,9700002670288;226,48
MICO SPORT SPA;PF0034100/20XEX1020;100/2 ELAS RIT FLEXI PA 66 - GRIGIO PELTRO;KG;702,080001235008;7443,94
MICO SPORT SPA;PF0034100/20XEX1022;100/2 ELAS RIT FLEXI PA 66 - GRIGIO CAMP;KG;112,290001869202;1223,56
MICO SPORT SPA;PF0034100/20XEX1027;100/2 ELAS RIT FLEXI PA 66 - PAVONE 071;KG;34,0000009536743;357,01
MICO SPORT SPA;PF0034100/20XEX1032;100/2 ELAS RIT FLEXI PA 66 - GRIGIO 431/C;KG;194,5500010252;2068
MICO SPORT SPA;PF0034100/20XEX1044;100/2 ELAS RIT FLEXI PA 66 - GIALLO FLUO;KG;477,430000305176;5201,39
MICO SPORT SPA;PF0034100/20XEX1047;100/2 ELAS RIT FLEXI PA 66 - ARANCIO 10;KG;36,8000005483627;386,41
MICO SPORT SPA;PF0034100/20XEX1072;100/2 ELAS RIT FLEXI PA 66 - FUXIA FLUO;KG;57,1699995994568;639,68
MICO SPORT SPA;PF0034100/20XEX1074;100/2 ELAS RIT FLEXI PA 66 - VERDE FLUO;KG;124,900001525879;1374,54
MICO SPORT SPA;PF0034100/20XEX1082;100/2 ELAS RIT FLEXI PA 66 - GHIACCIAIO 13;KG;22,1800003051758;252,85
MICO SPORT SPA;PF0034100/20XEX1088;100/2 ELAS RIT FLEXI PA 66 - GINGER 14;KG;44,4699993133545;480,27
MICO SPORT SPA;PF0034100/20XEX1090;100/2 ELAS RIT FLEXI PA 66 - TURCHESE 15;KG;80,6900000572205;860,51
MICO SPORT SPA;PF0034100/20XEX1091;100/2 ELAS RIT FLEXI PA 66 - VERDE 15;KG;20,789999961853;224,53
MICO SPORT SPA;PF0034100/20XEX1093;100/2 ELAS RIT FLEXI PA 66 - FUXIA 15;KG;79,3599994182587;881,1
MICO SPORT SPA;PF0034100/20XEX1104;100/2 ELAS RIT FLEXI PA 66 - ARANCIO 16;KG;71,2400010824203;758,28
MICO SPORT SPA;PF0034100/20XEX1107;100/2 ELAS RIT FLEXI PA 66 - BLUETTE 9086;KG;41,7899994850159;451,33
MICO SPORT SPA;PF0034100/20XEX1114;100/2 ELAS RIT FLEXI PA 66 - DEEP WATER BLUE;KG;41,4200000762939;447,33
MICO SPORT SPA;PF0034100/20XEX1119;100/2 ELAS RIT FLEXI PA 66 - HIBISKUS PINK 18-1762;KG;40,6800003051758;439,35
MICO SPORT SPA;PF0034100/20XEX1123;100/2 ELAS RIT FLEXI PA 66 - BLU 2922;KG;40,3400011062622;435,67
MICO SPORT SPA;PF0034227010A661033;LYCRA+PA66 (22+ 078 TINTO) 85 DTX - VERDE ARMY;KG;42,059999704361;771,38
MICO SPORT SPA;PF0034444020IEX1001;44/40/2 QNOVA GRS 60 INT. FLEXI PA 66 - NERO;KG;3,54999995231628;74,55
MICO SPORT SPA;PF0034444020IEX1017;44/40/2 QNOVA GRS 60 INT. FLEXI PA 66 - CANDIDO;KG;2,5699999332428;53,97
MICO SPORT SPA;PF0034782AQ0IEX1000;78/68/2 ELAS AQUARIUS INT. FLEXI PA 66 - NERO;KG;1,22000002861023;24,4
MICO SPORT SPA;PF0034784610XTC1001;78/46/1 ELAS RIT TACTEL - NERO;KG;194,309997320175;2710,65
MICO SPORT SPA;PF0034786020LEX1001;78/60/2 QNOVA LEG.INTERL FLEXI GRS 60 PA 66 - NERO;KG;3,25;58,5
MICO SPORT SPA;PF0034786020LEX1017;78/60/2 QNOVA LEG.INTERL FLEXI GRS 60 PA 66 - CANDIDO;KG;4,17999982833862;75,24
MICO SPORT SPA;PR00340006;;;0;0
MICO SPORT SPA;PR00340019;;;0;84,82
NASTRIFICIO ZINGONIA SRL;;;;;
NASTRIFICIO ZINGONIA SRL;PF00360156T0X661035;156/1 TACTEL RIT PA 66 - ARGENTO;KG;340,870001316071;4721,11
NASTRIFICIO ZINGONIA SRL;PF00360156T0X661036;156/1 TACTEL RIT PA 66 - ORO;KG;637,510000169277;8964,49
NASTRIFICIO ZINGONIA SRL;PF0036030/20X661138;30/2 ELAS RIT PA 66 - GREGGIO;KG;98,9999990463257;1212,75
NASTRIFICIO ZINGONIA SRL;PF0036040/20I661001;40/2 ELAS INT. PA 66 - CANDIDO;KG;133,17000246048;1551,44
NASTRIFICIO ZINGONIA SRL;PF0036040/20I661004;40/2 ELAS INT. PA 66 - NERO;KG;426,529998779297;5061,74
NASTRIFICIO ZINGONIA SRL;PF0036040/20X661020;40/2 ELAS RIT PA 66 - GRIGIO CHIARO;KG;116,72000014782;1359,79
NASTRIFICIO ZINGONIA SRL;PF0036040/20X661112;40/2 ELAS RIT PA 66 - GRIGIO COT;KG;95,9899986982346;1118,29
NASTRIFICIO ZINGONIA SRL;PF0036070/20IP61184;70/2 ELAS INT. PA 6 - BLU PIC;KG;112,450000286102;978,33
NASTRIFICIO ZINGONIA SRL;PF0036070/20IP61185;70/2 ELAS INT. PA 6 - ROSSO PIC;KG;104,590001583099;909,95
NASTRIFICIO ZINGONIA SRL;PF0036070/20X661000;70/2 ELAS RIT PA 66 - BLEU STEINER;KG;95,7699992656708;914,61
NASTRIFICIO ZINGONIA SRL;PF0036070/20X661001;70/2 ELAS RIT PA 66 - CANDIDO;KG;4535,45999485254;41655,43
NASTRIFICIO ZINGONIA SRL;PF0036070/20X661002;70/2 ELAS RIT PA 66 - BLU RANGER;KG;485,32000207901;4440,67
NASTRIFICIO ZINGONIA SRL;PF0036070/20X661004;70/2 ELAS RIT PA 66 - NERO;KG;3555,11999770999;32864,18
NASTRIFICIO ZINGONIA SRL;PF0036070/20X661005;70/2 ELAS RIT PA 66 - GRIGIO MEDIO;KG;365,859998941422;3402,52
NASTRIFICIO ZINGONIA SRL;PF0036070/20X661006;70/2 ELAS RIT PA 66 - ROSSO BRIKO;KG;94,9900007247925;859,66
NASTRIFICIO ZINGONIA SRL;PF0036070/20X661010;70/2 ELAS RIT PA 66 - AZZURRO 7;KG;100,820000648499;912,43
NASTRIFICIO ZINGONIA SRL;PF0036070/20X661015;70/2 ELAS RIT PA 66 - GRIGIO SCURO BRIKO;KG;1549,68000459671;14533,96
NASTRIFICIO ZINGONIA SRL;PF0036070/20X661017;70/2 ELAS RIT PA 66 - ROSSO FUOCO;KG;295,480000019073;2741,97
NASTRIFICIO ZINGONIA SRL;PF0036070/20X661023;70/2 ELAS RIT PA 66 - BLU CATANZARO;KG;6849,81999623775;63802,79
NASTRIFICIO ZINGONIA SRL;PF0036070/20X661024;70/2 ELAS RIT PA 66 - GRIGIO PERLA;KG;772,660002470016;7310,98
NASTRIFICIO ZINGONIA SRL;PF0036070/20X661031;70/2 ELAS RIT PA 66 -  ANTRACITE 132 ;KG;197,129999697208;1809,31
NASTRIFICIO ZINGONIA SRL;PF0036070/20X661040;70/2 ELAS RIT PA 66 - NOCE CHIARO;KG;99,4000005722046;924,41
NASTRIFICIO ZINGONIA SRL;PF0036070/20X661042;70/2 ELAS RIT PA 66 - TIRRENO;KG;97,560001373291;882,91
NASTRIFICIO ZINGONIA SRL;PF0036070/20X661047;70/2 ELAS RIT PA 66 - GRIGIO UOMO;KG;3242,37999689579;30359,3
NASTRIFICIO ZINGONIA SRL;PF0036070/20X661051;70/2 ELAS RIT PA 66 - BLUETTE BRIKO;KG;302,60999917984;2813,71
NASTRIFICIO ZINGONIA SRL;PF0036070/20X661061;70/2 ELAS RIT PA 66 - BLU SPORT;KG;114,699999928474;1066,73
NASTRIFICIO ZINGONIA SRL;PF0036070/20X661065;70/2 ELAS RIT PA 66 - ROSSO SANGUE;KG;634,800000667572;5903,66
NASTRIFICIO ZINGONIA SRL;PF0036070/20X661067;70/2 ELAS RIT PA 66 - GRIGIO MISSONI;KG;91,5300002098083;874,11
NASTRIFICIO ZINGONIA SRL;PF0036070/20X661074;70/2 ELAS RIT PA 66 - BLU NOTTE;KG;1826,6899933815;16927,64
NASTRIFICIO ZINGONIA SRL;PF0036070/20X661077;70/2 ELAS RIT PA 66 - BLU YAM;KG;85,5800006389618;817,3
NASTRIFICIO ZINGONIA SRL;PF0036070/20X661084;70/2 ELAS RIT PA 66 - VERDE FLUO;KG;177,939999103546;1770,51
NASTRIFICIO ZINGONIA SRL;PF0036070/20X661088;70/2 ELAS RIT PA 66 - VERDE BOTTIGLIA;KG;105,809999465942;984,03
NASTRIFICIO ZINGONIA SRL;PF0036070/20X661091;70/2 ELAS RIT PA 66 - ARANCIO SPY;KG;103,139999389648;933,42
NASTRIFICIO ZINGONIA SRL;PF0036070/20X661101;70/2 ELAS RIT PA 66 - BLUETTE UOMO;KG;101,410000801086;917,77
NASTRIFICIO ZINGONIA SRL;PF0036070/20X661103;70/2 ELAS RIT PA 66 - AVIO CARTA DA ZUCCHERO;KG;94,1499996185303;875,6
NASTRIFICIO ZINGONIA SRL;PF0036070/20X661107;70/2 ELAS RIT PA 66 - AVIO SCURO BRIKO;KG;1884,56000185013;17473,95
NASTRIFICIO ZINGONIA SRL;PF0036070/20X661108;70/2 ELAS RIT PA 66 - VERDE F.L. 2;KG;593,38000369072;5445,1
