nome_cliente_11;codice_articolo_11;articolo_colore_11;unita_di_misura_11;quantita_11;imponibile_11
CIOCCA SPA;;;KG;59,7200002670288;-689,32
CIOCCA SPA;;;;;
CIOCCA SPA;PF0008040/20X660001;40/2 ELAS RIT PA 66 - GREGGIO;KG;789,350004196167;6654,74
CIOCCA SPA;PF0008040/20X661000;40/2 ELAS RIT PA 66 - MORO 81;KG;195,24000120163;2448,35
CIOCCA SPA;PF0008040/20X661001;40/2 ELAS RIT PA 66 - NERO 20;KG;1509,27999985218;18942,78
CIOCCA SPA;PF0008040/20X661002;40/2 ELAS RIT PA 66 - BLU NOTTE 85;KG;1277,14000153542;16022,41
CIOCCA SPA;PF0008040/20X661003;40/2 ELAS RIT PA 66 - GRIGIO TOPO 88;KG;303,279996454716;3809,66
CIOCCA SPA;PF0008040/20X661004;40/2 ELAS RIT PA 66 - ANTRACITE 89;KG;532,329998731613;6690,83
CIOCCA SPA;PF0008040/20X661005;40/2 ELAS RIT PA 66 - BORDO' 58;KG;121,6000020504;1525,78
CIOCCA SPA;PF0008040/20X661008;40/2 ELAS RIT PA 66 - CORDA 06;KG;96,8599989414215;1222,08
CIOCCA SPA;PF0008040/20X661009;40/2 ELAS RIT PA 66 - ARGENTO 36;KG;97,4799988269806;1223,26
CIOCCA SPA;PF0008040/20X661016;40/2 ELAS RIT PA 66 - SABBIA 03;KG;174,819998979568;2202,72
CIOCCA SPA;PF0008040/20X661019;40/2 ELAS RIT PA 66 - AZZURRO 771;KG;30,5900001525879;379,31
CIOCCA SPA;PF0008040/20X661022;40/2 ELAS RIT PA 66 - NATURALE 301;KG;31,4399995803833;397,72
CIOCCA SPA;PF0008040/20X661023;40/2 ELAS RIT PA 66 - AVIO 712;KG;35;441
CIOCCA SPA;PF0008040/20X661026;40/2 ELAS RIT PA 66 - BEIGE 111;KG;29,6400003433228;373,46
CIOCCA SPA;PF0008040/20X661028;40/2 ELAS RIT PA 66 - ROSA 50;KG;31,5300006866455;390,97
CIOCCA SPA;PF0008040/20X661030;40/2 ELAS RIT PA 66 - AVIO 778;KG;34,3499999046326;432,81
CIOCCA SPA;PF0008040/20X661031;40/2 ELAS RIT PA 66 - GHISA 87;KG;35,6800003051758;449,57
CIOCCA SPA;PF0008060/20X660001;60/2 ELAS RIT PA 66 - GREGGIO;KG;2412,37000632286;16926,01
CIOCCA SPA;PF0008060/20X661000;60/2 ELAS RIT PA 66 - MORO 81;KG;103,319999933243;1071,58
CIOCCA SPA;PF0008060/20X661001;60/2 ELAS RIT PA 66 - NERO 20;KG;1457,58000516891;15047,46
CIOCCA SPA;PF0008060/20X661002;60/2 ELAS RIT PA 66 - BLU NOTTE 85;KG;1532,11999738216;15836,6
CIOCCA SPA;PF0008060/20X661003;60/2 ELAS RIT PA 66 - GRIGIO TOPO 88;KG;266,670001506805;2761,06
CIOCCA SPA;PF0008060/20X661004;60/2 ELAS RIT PA 66 - ANTRACITE 89;KG;443,489997625351;4569,02
CIOCCA SPA;PF0008060/20X661005;60/2 ELAS RIT PA 66 - BORDO' 58;KG;60,8999996185303;633,37
CIOCCA SPA;PF0008060/20X661006;60/2 ELAS RIT PA 66 - INDACO 728;KG;27,7200002670288;288,29
CIOCCA SPA;PF0008060/20X661008;60/2 ELAS RIT PA 66 - CORDA 06;KG;29,3999996185303;305,76
CIOCCA SPA;PF0008060/20X661009;60/2 ELAS RIT PA 66 - ARGENTO 36;KG;87,109999537468;900,31
CIOCCA SPA;PF0008060/20X661013;60/2 ELAS RIT PA 66 - SACCO 105;KG;30,6100001335144;318,34
CIOCCA SPA;PF0008060/20X661016;60/2 ELAS RIT PA 66 - SABBIA 03;KG;31,6200003623962;328,85
CIOCCA SPA;PF0008060/20X661017;60/2 ELAS RIT PA 66 - NUBE 86;KG;30,1199998855591;313,24
CIOCCA SPA;PF0008060/20X661018;60/2 ELAS RIT PA 66 - BLUETTE 713;KG;28,5500001907349;296,92
CIOCCA SPA;PF0008060/20X661019;60/2 ELAS RIT PA 66 - AZZURRO 771;KG;27,5500001907349;281,01
CIOCCA SPA;PF0008060/20X661022;60/2 ELAS RIT PA 66 - NATURALE 301;KG;29,9200005531311;305,18
CIOCCA SPA;PF0008060/20X661023;60/2 ELAS RIT PA 66 - AVIO 712;KG;28,2199993133545;293,48
CIOCCA SPA;PF0008060/20X661024;60/2 ELAS RIT PA 66 - BIANCO 02;KG;29,3499999046326;305,24
CIOCCA SPA;PF0008060/20X661025;60/2 ELAS RIT PA 66 - SALVIA 43;KG;30,7999997138977;320,32
CIOCCA SPA;PF0008060/20X661027;60/2 ELAS RIT PA 66 - CACAO 15;KG;30,3400001525879;309,47
CIOCCA SPA;PF0008060/20X661028;60/2 ELAS RIT PA 66 - ROSA 50;KG;29,8699998855591;304,68
CIOCCA SPA;PF0008060/20X661029;60/2 ELAS RIT PA 66 - ROSSO 53;KG;30,279999256134;308,86
CIOCCA SPA;PF0008060/20X661030;60/2 ELAS RIT PA 66 - AVIO 778;KG;45,5900001525879;470,77
CIOCCA SPA;PF0008060/20X661031;60/2 ELAS RIT PA 66 - GHISA 87;KG;29,0600004196167;302,23
CIOCCA SPA;PF0008060/30X660001;60/3 ELAS RIT PA 66 - GREGGIO;KG;315,829997301102;3134,75
CIOCCA SPA;PF0008060/30X661000;60/3 ELAS RIT PA 66 - MORO 81;KG;14,9199998378754;158,15
CIOCCA SPA;PF0008060/30X661001;60/3 ELAS RIT PA 66 - NERO 20;KG;257,390000462532;2767,56
CIOCCA SPA;PF0008060/30X661002;60/3 ELAS RIT PA 66 - BLU NOTTE 85;KG;72,7199997901917;785,38
CIOCCA SPA;PF0008060/30X661030;60/3 ELAS RIT PA 66 - AVIO 778;KG;14,8999996185303;157,94
CIOCCA SPA;PF0008060/30X661031;60/3 ELAS RIT PA 66 - GHISA 87;KG;30,6599998474121;331,13
CIOCCA SPA;PF000844/340X661010;44/34/2 ELAS RIT PA 66 - NERO 20;KG;25,9999995231628;348,4
CIOCCA SPA;PF000844/340X661011;44/34/2 ELAS RIT PA 66 - BLU NOTTE 85;KG;34,7800004482269;466,05
CIOCCA SPA;PF000844/340X661012;44/34/2 ELAS RIT PA 66 - ANTRACITE 89;KG;72,5300004482269;971,91
CIOCCA SPA;PF000844/340XTC1010;44/34/2 ELAS RIT TACTEL - NERO 20;KG;234,39999961853;3429,37
CIOCCA SPA;PF000844/340XTC1011;44/34/2 ELAS RIT TACTEL - BLU NOTTE 85;KG;178,480000257492;2609,76
CIOCCA SPA;PF000844/340XTC1012;44/34/2 ELAS RIT TACTEL - ANTRACITE 89;KG;88,8799984455109;1300,82
CIOCCA SPA;PF000844/340XTC1015;44/34/2 ELAS RIT TACTEL - CORDA 06;KG;20,9999995231628;308,71
CIOCCA SPA;PF000844/340XTC1032;44/34/2 ELAS RIT TACTEL - BEIGE 111;KG;16,2000007629395;238,14
CIOCCA SPA;PF0008563420X661010;56/34/2 ELAS RIT PA 66 - NERO 20;KG;40,4000000953674;565,6
CALZIFICIO DE PIO di Chiaruttini & C. Snc.;;;;;
CALZIFICIO DE PIO di Chiaruttini & C. Snc.;PF0009020/10A661012;20/1 ELAS APE PA 66 - ROSSO;KG;1;30
CALZIFICIO DE PIO di Chiaruttini & C. Snc.;PF0009070/10X661000;70/1 ELAS RIT PA 66 - OTTANIO 048;KG;18,7399997711182;196,77
CALZIFICIO DE PIO di Chiaruttini & C. Snc.;PF0009070/10X661001;70/1 ELAS RIT PA 66 - VIOLA 03;KG;22,6400008201599;234,32
CALZIFICIO DE PIO di Chiaruttini & C. Snc.;PF0009070/10X661003;70/1 ELAS RIT PA 66 - ANTRACITE B004;KG;35,6300001144409;373,23
CALZIFICIO DE PIO di Chiaruttini & C. Snc.;PF0009070/10X661004;70/1 ELAS RIT PA 66 - NERO;KG;109,620000362396;1134,56
CALZIFICIO DE PIO di Chiaruttini & C. Snc.;PF0009070/10X661005;70/1 ELAS RIT PA 66 - MORO C009;KG;24,82000041008;260,62
CALZIFICIO DE PIO di Chiaruttini & C. Snc.;PF0009070/10X661006;70/1 ELAS RIT PA 66 - BLU EX0017;KG;53,5599999427795;554,35
CALZIFICIO DE PIO di Chiaruttini & C. Snc.;PF0009070/10X661007;70/1 ELAS RIT PA 66 - GRIGIO 8-3-07;KG;68,5300004482269;717,35
CALZIFICIO DE PIO di Chiaruttini & C. Snc.;PF0009070/10X661011;70/1 ELAS RIT PA 66 - GRIGIO PRADA;KG;21,3399991989136;224,07
CALZIFICIO DE PIO di Chiaruttini & C. Snc.;PF0009070/20X661000;70/2 ELAS RIT PA 66 - OTTANIO 048;KG;11,9300003051758;113,34
CALZIFICIO DE PIO di Chiaruttini & C. Snc.;PF0009070/20X661001;70/2 ELAS RIT PA 66 - VIOLA 03;KG;5,73999977111816;52,92
CALZIFICIO DE PIO di Chiaruttini & C. Snc.;PF0009070/20X661003;70/2 ELAS RIT PA 66 - ANTRACITE B004;KG;31,1400001049042;299,41
CALZIFICIO DE PIO di Chiaruttini & C. Snc.;PF0009070/20X661004;70/2 ELAS RIT PA 66 - NERO;KG;51,9800006151199;487,75
CALZIFICIO DE PIO di Chiaruttini & C. Snc.;PF0009070/20X661005;70/2 ELAS RIT PA 66 - MORO C009;KG;10,0100002288818;95,1
CALZIFICIO DE PIO di Chiaruttini & C. Snc.;PF0009070/20X661006;70/2 ELAS RIT PA 66 - BLU EX0017;KG;40,6999998092651;383,79
CALZIFICIO DE PIO di Chiaruttini & C. Snc.;PF0009070/20X661007;70/2 ELAS RIT PA 66 - GRIGIO 8-3-07;KG;25,4100005626678;239,78
CALZIFICIO DE PIO di Chiaruttini & C. Snc.;PF0009070/20X661010;70/2 ELAS RIT PA 66 - RUGGINE;KG;1,76999998092651;16,32
CALZIFICIO DE PIO di Chiaruttini & C. Snc.;PF0009070/20X661011;70/2 ELAS RIT PA 66 - GRIGIO PRADA;KG;11,25;106,88
CALZIFICIO DE PIO di Chiaruttini & C. Snc.;PR00090004;;;0;40
DOLCI CALZE 2 SRL;;;KG;91,4700012207031;-969,58
DOLCI CALZE 2 SRL;;;;;
DOLCI CALZE 2 SRL;PF0010060/20X661001;60/2 ELAS RIT PA 66 - NERO;KG;570,039996147156;6004,66
DOLCI CALZE 2 SRL;PF0010060/20X661002;60/2 ELAS RIT PA 66 - MORO;KG;196,270000457764;2048,74
DOLCI CALZE 2 SRL;PF0010060/20X661003;60/2 ELAS RIT PA 66 - ECRU';KG;159,999999046326;1683,98
DOLCI CALZE 2 SRL;PF0010060/20X661004;60/2 ELAS RIT PA 66 - ANTRACITE 31;KG;28,9500007629395;306,87
DOLCI CALZE 2 SRL;PF0010060/20X661005;60/2 ELAS RIT PA 66 - BORDO';KG;29,7700004577637;315,56
DOLCI CALZE 2 SRL;PF0010060/20X661006;60/2 ELAS RIT PA 66 - FUME';KG;382,169999361038;4018,94
DOLCI CALZE 2 SRL;PF0010060/20X661007;60/2 ELAS RIT PA 66 - BLEU 29;KG;90,370001077652;945,32
DOLCI CALZE 2 SRL;PF0010060/20X661008;60/2 ELAS RIT PA 66 - GRIGIO 11;KG;58,1800003051758;616,7
DOLCI CALZE 2 SRL;PF0010060/20X661009;60/2 ELAS RIT PA 66 - SABBIA;KG;30,8500003814697;327,01
DOLCI CALZE 2 SRL;PF0010060/20X661012;60/2 ELAS RIT PA 66 - MARRONE SPENTO;KG;30,1399993896484;319,49
DOLCI CALZE 2 SRL;PF0010060/20X661013;60/2 ELAS RIT PA 66 - ARANCIO;KG;30,3900003433228;322,13
DOLCI CALZE 2 SRL;PF0010060/20X661015;60/2 ELAS RIT PA 66 - RUBINO;KG;29,4200000762939;311,85
DOLCI CALZE 2 SRL;PF0010060/20X661016;60/2 ELAS RIT PA 66 - ROSSO BRILL.;KG;58,5600016117096;609,1
DOLCI CALZE 2 SRL;PF0010060/20X661017;60/2 ELAS RIT PA 66 - PETROLIO;KG;28,0799999237061;286,42
DOLCI CALZE 2 SRL;PF0010060/20X661018;60/2 ELAS RIT PA 66 - VIOLA 09;KG;32,25;328,94
DOLCI CALZE 2 SRL;PF0010060/20X661019;60/2 ELAS RIT PA 66 - ARGENTO;KG;58,9500000476837;624,86
DOLCI CALZE 2 SRL;PF0010060/20X661020;60/2 ELAS RIT PA 66 - ZAFFERANO;KG;29,3599987030029;311,22
DUBLO SRL;;;;;
DUBLO SRL;PF0011070/10X661010;Filo PA elas titolo 7.8 TEX (+ - 1 TEX) 23 bave - NERO;KG;696,089995384216;6821,73
DUBLO SRL;PF0011100/10X661010;100/1 ELAS RIT PA 66 - NERO;KG;1122,88000446558;11004,31
DUBLO SRL;PF001167/200K661001;67/20 LISCIO VOILE RIT 450 GIRI PA 66 - BLEU 051;KG;51,9400000572205;602,5
DUBLO SRL;PF001167/200K661003;67/20 LISCIO VOILE RIT 450 GIRI PA 66 - ANTRACITE 082;KG;60,7399997711182;704,58
ECOFIL NEW CO. SRL;;;;;
ECOFIL NEW CO. SRL;PF0012100/20C661004;100/2 ELAS CUC 5000 PA 66 - COD. 844;KG;6,9300000667572;118
ECOFIL NEW CO. SRL;PF0012100/20X661002;100/2 ELAS RIT PA 66 - CANDIDO;KG;58,0100002288818;557,64
ECOFIL NEW CO. SRL;PF0012100/20X661005;100/2 ELAS RIT PA 66 - TOPO 248;KG;31,75;301,64
ECOFIL NEW CO. SRL;PF0012100/20X661006;100/2 ELAS RIT PA 66 - COLORE 627;KG;63,8099994659424;613,63
ECOFIL NEW CO. SRL;PF0012100/20X661007;100/2 ELAS RIT PA 66 - BEIGE 933;KG;24,9399995803833;236,93
ECOFIL NEW CO. SRL;PF0012100/20X661008;100/2 ELAS RIT PA 66 - E 149 HIMB;KG;29,4100003242493;285,28
ECOFIL NEW CO. SRL;PF0012100/20X661009;100/2 ELAS RIT PA 66 - N 214 SKIN;KG;37,2100014686584;360,94
ECOFIL NEW CO. SRL;PF0012100/20X661010;100/2 ELAS RIT PA 66 - 301 ROSA CH.;KG;29,5900001525879;287,02
ECOFIL NEW CO. SRL;PF0012100/20X661011;100/2 ELAS RIT PA 66 - 844 NUDO;KG;29,7600002288818;288,67
ECOFIL NEW CO. SRL;PR00120004;;;0;10,05
CALZIFICIO EIRE SRL;;;;;
CALZIFICIO EIRE SRL;PF0013070/20X661000;70/2 ELAS RIT PA 66 - NERO;KG;15,3599996566772;135,17
FACI di Falzoni Luigi & C. SNC;;;KG;21,7000007629395;-265,17
FACI di Falzoni Luigi & C. SNC;;;;;
FACI di Falzoni Luigi & C. SNC;PF0026LUC700XP60001;70 LUCIDO RITORTO E FISSATO PA 6 - GREGGIO;KG;97,9499998092651;1185,21
FACI di Falzoni Luigi & C. SNC;PF0026LUC700XP61000;70 LUCIDO RIT PA 6 - CANDIDO;KG;399,190001964569;5786,33
FACI di Falzoni Luigi & C. SNC;PF0026LUC700XP61001;70 LUCIDO RIT PA 6 - LANA SETA 02;KG;44,8500006198883;643,61
FACI di Falzoni Luigi & C. SNC;PF0026LUC700XP61002;70 LUCIDO RIT PA 6 - ROSA BABY GS22;KG;44,1100015640259;632,98
FACI di Falzoni Luigi & C. SNC;PF0026LUC700XP61008;70 LUCIDO RIT PA 6 - NERO;KG;101,929999351501;1503,48
GLORIA MED SPA;;;KG;39,5299987792969;-490,17
GLORIA MED SPA;;;;;
GLORIA MED SPA;PF0029020/20X661000;20/2 ELAS RIT PA 66 - BEIGE 36;KG;441,369999408722;8408,04
GLORIA MED SPA;PF0029020/20X661002;20/2 ELAS RIT PA 66 - ;KG;43,8699998855591;811,6
GLORIA MED SPA;PF0029030/10A660001;30/1 ELAS APE PA 66 - GREGGIO;KG;200,140002250671;1140,8
GLORIA MED SPA;PF0029030/10A661000;30/1 ELAS APE PA 66 - BEIGE 36;KG;260,149997711182;2991,04
GLORIA MED SPA;PF0029030/10A661014;30/1 ELAS APE PA 66 - NERO 60;KG;8,07999992370605;90,5
GLORIA MED SPA;PF0029030/10X661000;30/1 ELAS RIT PA 66 - BEIGE 36;KG;29,2000002861023;322,65
GLORIA MED SPA;PF0029030/10X661007;30/1 ELAS RIT PA 66 - VISONE 058;KG;20,5;239,85
GLORIA MED SPA;PF0029030/20X661000;30/2 ELAS RIT PA 66 - BEIGE 36;KG;39,2800009250641;630,44
GLORIA MED SPA;PF0029033200A660001;33/20/1 ELAS APE FLEXY PA 66 - ;KG;157,289998292923;1098,61
GLORIA MED SPA;PF0029033200A661000;33/20/1 ELAS APE FLEXY PA 66 - BEIGE 36;KG;524,81000161171;6677,01
GLORIA MED SPA;PF0029033200A661002;33/20/1 ELAS APE FLEXY PA 66 - ;KG;44,2300000190735;548,46
GLORIA MED SPA;PF0029033200A661006;33/20/1 ELAS APE FLEXY PA 66 - NERO 60;KG;34,9599999189377;456,22
GLORIA MED SPA;PF0029033200A661010;33/20/1 ELAS APE FLEXY PA 66 - FUXIA N°1;KG;38,5600004196167;503,21
GLORIA MED SPA;PF0029033200A661012;33/20/1 ELAS APE FLEXY PA 66 - GRIGIO 4303;KG;15,9900004863739;208,67
GLORIA MED SPA;PF0029033200A661013;33/20/1 ELAS APE FLEXY PA 66 - CANDIDO;KG;30,460000038147;397,5
GLORIA MED SPA;PF0029040/20X661000;40/2 ELAS RIT PA 66 - BEIGE 36;KG;172,23999863863;2331,45
GLORIA MED SPA;PF0029040/20X661004;40/2 ELAS RIT PA 66 - GREGGIO TINTO;KG;87,1200008392334;1229,2
GLORIA MED SPA;PF0029060/20X661001;60/2 ELAS RIT PA 66 - BEIGE 36;KG;378,030000925064;3938,26
GLORIA MED SPA;PF0029070/10X661000;70/1 ELAS RIT PA 66 - BEIGE 36;KG;700,109999895096;7632,66
GLORIA MED SPA;PF0029070/20X661001;70/2 ELAS RIT PA 66 - BEIGE 36;KG;715,940001249313;6966,59
GLORIA MED SPA;PF0029070/20X661005;70/2 ELAS RIT PA 66 - CANDIDO;KG;28,6800003051758;266,73
GLORIA MED SPA;PF0029070/20X661006;70/2 ELAS RIT PA 66 - NERO 60;KG;40,2800011634827;374,6
GLORIA MED SPA;PF0029070/20X661012;70/2 ELAS RIT PA 66 - GRIGIO 4303;KG;29,6700000762939;295,21
GLORIA MED SPA;PF00290CAMP0X661000;CAMPIONATURA RIT PA 66 - BEIGE 36;KG;2;60
GLORIA MED SPA;PF00290CAMP0X661006;CAMPIONATURA RIT PA 66 - NERO 60;KG;0,900000013411045;0
GLORIA MED SPA;PF00290CAMP0X661008;CAMPIONATURA RIT PA 66 - ARANCIO N°1;KG;0,900000013411045;27
GLORIA MED SPA;PF00290CAMP0X661009;CAMPIONATURA RIT PA 66 - BLUETTE N°3;KG;0,900000013411045;27
GLORIA MED SPA;PF00290CAMP0X661010;CAMPIONATURA RIT PA 66 - FUXIA N°1;KG;0,900000013411045;27
GLORIA MED SPA;PF00290CAMP0X661011;CAMPIONATURA RIT PA 66 - TURCHESE N°3;KG;0,900000013411045;27
GLORIA MED SPA;PF00290CAMP0X661012;CAMPIONATURA RIT PA 66 - GRIGIO 4303;KG;0,900000013411045;27
GLORIA MED SPA;PF00290CAMP0X661013;CAMPIONATURA RIT PA 66 - CANDIDO;KG;0,900000013411045;27
GLORIA MED SPA;PF0029100/10A660001;100/1 ELAS APE PA 66 - ;KG;91,9400014877319;510,27
GLORIA MED SPA;PF0029100/10X661000;100/1 ELAS RIT PA 66 - BEIGE 36;KG;1,97000002861023;21,08
GLORIA MED SPA;PF0029100/20X661001;100/2 ELAS RIT PA 66 - BEIGE 36;KG;645,450006246567;6178,21
GLORIA MED SPA;PF0029100/20X661012;100/2 ELAS RIT PA 66 - GRIGIO 4303;KG;29,4000005722046;288,12
GLORIA MED SPA;PF0029443410A660001;44/34/1 ELAS APE PA 66 - GREGGIO;KG;6,09000015258789;40,19
GLORIA MED SPA;PF0029443410X661000;44/34/1 ELAS RIT PA 66 - BEIGE 36;KG;1;0
GLORIA MED SPA;PF0029784620XTC0001;78/46/2 ELAS RIT TACTEL - GREGGIO;KG;6,44999980926514;70,95
GLORIA MED SPA;PF0029784620XTC1000;78/46/2 ELAS RIT TACTEL - BEIGE 36;KG;39,4399996995926;546,25
GLORIA MED SPA;PF0029784620XTC1006;78/46/2 ELAS RIT TACTEL - NERO 60;KG;35,1099989414215;463,45
GLORIA MED SPA;PF0029784620XTC1010;78/46/2 ELAS RIT TACTEL - FUXIA N°1;KG;29,4899997711182;408,44
GLORIA MED SPA;PF0029784620XTC1013;78/46/2 ELAS RIT TACTEL - CANDIDO;KG;29,9299993515015;414,53
GLORIA MED SPA;PR00290004;;;0;60
LABORATORIO GRAZIA SRL;;;;;
LABORATORIO GRAZIA SRL;PF0030100/20X661001;100/2 ELAS RIT PA 66 - NERO;KG;101,849999427795;1049,06
IN LINE DI SMUSSI CHRISTIAN & C. S.N.C.;;;;;
IN LINE DI SMUSSI CHRISTIAN & C. S.N.C.;PF0031227020X660001;LYCRA+Pa66 (22+156/sz- 80giri) 163 Dtx - GREGGIO;KG;59,9500007629395;635,47
IN LINE DI SMUSSI CHRISTIAN & C. S.N.C.;PF0031227020X661000;LY+Pa66 (22+156/sz- 80g tinto) 163 Dtx - NERO;KG;81,1700000762939;1185,08
IN LINE DI SMUSSI CHRISTIAN & C. S.N.C.;PF0031227020X661002;LY+Pa66 (22+156/sz- 80g tinto) 163 Dtx- BLUETTE;KG;40,6899995803833;594,07
MICO SPORT SPA;;;NR;78;399,9
MICO SPORT SPA;;;KG;499,699999094009;-5359,1
MICO SPORT SPA;;;kg;74,8000030517578;-725,56
MICO SPORT SPA;;;;;
MICO SPORT SPA;PF0034001630GLP1037;INVISIBILE (LY22+PA66) 163 DTX - BLU DRY;KG;1,22000002861023;0
MICO SPORT SPA;PF0034040/20X661000;40/2 ELAS RIT PA 66 - NERO;KG;871,769997358322;11532,52
MICO SPORT SPA;PF0034040/20X661006;40/2 ELAS RIT PA 66 - FUMO 107;KG;125,489999294281;1669,03
MICO SPORT SPA;PF0034040/20X661008;40/2 ELAS RIT PA 66 - BLEU 1127;KG;127,150001049042;1691,1
MICO SPORT SPA;PF0034040/20X661009;40/2 ELAS RIT PA 66 - CANDIDO;KG;590,519998073578;7820,25
MICO SPORT SPA;PF0034040/20X661015;40/2 ELAS RIT PA 66 - GRIGIO M;KG;48,4599990844727;644,53
MICO SPORT SPA;PF0034040/20X661033;40/2 ELAS RIT PA 66 - VERDE ARMY;KG;88,6099996566772;1164,62
MICO SPORT SPA;PF0034040/20X661034;40/2 ELAS RIT PA 66 - AZZURRO 05;KG;43,6099991798401;580,01
MICO SPORT SPA;PF0034040/20X661043;40/2 ELAS RIT PA 66 - GRIGIO 71;KG;44,9600005149841;597,97
MICO SPORT SPA;PF0034040/20X661059;40/2 ELAS RIT PA 66 - CACAO;KG;44,8999996185303;583,7
MICO SPORT SPA;PF0034040/20X661068;40/2 ELAS RIT PA 66 - TURCHESE 12;KG;15,7200002670288;209,08
MICO SPORT SPA;PF0034040/20X661069;40/2 ELAS RIT PA 66 - VIOLA 12;KG;16,5400009155273;219,98
MICO SPORT SPA;PF0034040/20X661070;40/2 ELAS RIT PA 66 - CICLAMINO 12;KG;16,7000007629395;222,11
MICO SPORT SPA;PF0034040/20X661071;40/2 ELAS RIT PA 66 - ACQUA 12;KG;15,3999996185303;204,82
MICO SPORT SPA;PF0034070/20X661000;70/2 ELAS RIT PA 66 - NERO;KG;1638,82000029087;15761,84
MICO SPORT SPA;PF0034070/20X661004;70/2 ELAS RIT PA 66 - GRAFITE 9240;KG;198,369999647141;1894,72
MICO SPORT SPA;PF0034070/20X661006;70/2 ELAS RIT PA 66 - FUMO 107;KG;163,839999675751;1558,83
MICO SPORT SPA;PF0034070/20X661008;70/2 ELAS RIT PA 66 - BLEU 1127;KG;392,729998588562;3801,37
MICO SPORT SPA;PF0034070/20X661009;70/2 ELAS RIT PA 66 - CANDIDO;KG;786,680003762245;7573,05
MICO SPORT SPA;PF0034070/20X661010;70/2 ELAS RIT PA 66 - ROSSO 003;KG;110,540001511574;1072,24
MICO SPORT SPA;PF0034070/20X661015;70/2 ELAS RIT PA 66 - GRIGIO M;KG;617,349995851517;5959,08
MICO SPORT SPA;PF0034070/20X661016;70/2 ELAS RIT PA 66 - BLU UNIVERSO;KG;38,6900010108948;375,3
MICO SPORT SPA;PF0034070/20X661019;70/2 ELAS RIT PA 66 - ARGENTO 4;KG;39,4699997901917;382,85
MICO SPORT SPA;PF0034070/20X661020;70/2 ELAS RIT PA 66 - GRIGIO PELTRO;KG;273,019998431206;2625,27
MICO SPORT SPA;PF0034070/20X661023;70/2 ELAS RIT PA 66 - MUSCHIO;KG;45,449999332428;440,88
MICO SPORT SPA;PF0034070/20X661024;70/2 ELAS RIT PA 66 - GRIGIO ECO;KG;79,2000005245209;753,71
MICO SPORT SPA;PF0034070/20X661025;70/2 ELAS RIT PA 66 - GRIGIO MEDIO 7717;KG;438,079999685287;4211,79
MICO SPORT SPA;PF0034070/20X661033;70/2 ELAS RIT PA 66 - VERDE ARMY;KG;121,870001554489;1163,83
MICO SPORT SPA;PF0034070/20X661034;70/2 ELAS RIT PA 66 - AZZURRO 05;KG;40,160001039505;389,55
MICO SPORT SPA;PF0034070/20X661042;70/2 ELAS RIT PA 66 - CICLAMINO 09;KG;41,5;402,55
MICO SPORT SPA;PF0034070/20X661048;70/2 ELAS RIT PA 66 - VERDE PINAL;KG;80,8699998855591;780,17
MICO SPORT SPA;PF0034070/20X661055;70/2 ELAS RIT PA 66 - ROSSO GO;KG;42,2599997520447;395,14
